TANK,DATE COLLECTED,Time.point,%COUNTED,COUNTED ON,COUNTED BY,SPECIES,# OF INDIVIDUALS,NOTES
17,2021-12-06,T2,,1/20/2022,Maddy,Cyclopoid,6,
17,2021-12-06,T2,,1/20/2022,Maddy,Chironomid,0,
17,2021-12-06,T2,,1/20/2022,Maddy,Nauplii,44,
17,2021-12-06,T2,,1/20/2022,Maddy,Kellicottia,0,
17,2021-12-06,T2,,1/20/2022,Maddy,Keratella,0,
17,2021-12-06,T2,,1/20/2022,Maddy,Daphnia,185,
17,2021-12-06,T2,,1/20/2022,Maddy,Mosquito larvae,17,
28,2021-12-06,T2,,1/24/2022,Maddy,Calanoid,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Cyclopoid,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Chironomid,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Nauplii,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Kellicottia,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Keratella,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Daphnia,3,
28,2021-12-06,T2,,1/24/2022,Maddy,Mosquito larvae,80,
13,2021-12-06,T2,,1/24/2022,Maddy,Calanoid,0,
13,2021-12-06,T2,,1/24/2022,Maddy,Cyclopoid,4,
13,2021-12-06,T2,,1/24/2022,Maddy,Chironomid,0,
13,2021-12-06,T2,,1/24/2022,Maddy,Nauplii,12,
13,2021-12-06,T2,,1/24/2022,Maddy,Kellicottia,0,
13,2021-12-06,T2,,1/24/2022,Maddy,Keratella,0,
13,2021-12-06,T2,,1/24/2022,Maddy,Daphnia,42,
13,2021-12-06,T2,,1/24/2022,Maddy,Mosquito larvae,13,
13,2021-12-06,T2,,1/24/2022,Maddy,Mayfly,2,
12,2022-12-06,T2,100,1/21/2022,Ariana,Calanoid,1,
12,2022-12-06,T2,100,1/21/2022,Ariana,Cyclopoid,7,
12,2022-12-06,T2,100,1/21/2022,Ariana,Nauplii,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Chironomid,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Keratella,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Kellicottia,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Asplanchna,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Bosmina,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Ceriodaphnia,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Daphnia,62,
12,2022-12-06,T2,100,1/21/2022,Ariana,Mosquito Larvae,2,
12,2022-12-06,T2,100,1/21/2022,Ariana,Ephipium,5,
12,2022-12-06,T2,100,1/21/2022,Ariana,Unknown 1,1,Terrestrial Bug
12,2022-12-06,T2,100,1/21/2022,Ariana,Mayfly larva,3,
27,2022-12-06,T2,100,1/21/2022,Ariana,Calanoid,2,
27,2022-12-06,T2,100,1/21/2022,Ariana,Cyclopoid,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Nauplii,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Chironomid,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Keratella,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Kellicottia,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Asplanchna,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Bosmina,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Ceriodaphnia,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Daphnia,39,
27,2022-12-06,T2,100,1/21/2022,Ariana,Mosquito Larvae,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Ephipium,1,
18,2022-12-06,T2,100,1/21/2022,Ariana,Calanoid,4,
18,2022-12-06,T2,100,1/21/2022,Ariana,Cyclopoid,6,
18,2022-12-06,T2,100,1/21/2022,Ariana,Nauplii,1,
18,2022-12-06,T2,100,1/21/2022,Ariana,Chironomid,1,
18,2022-12-06,T2,100,1/21/2022,Ariana,Keratella,0,
18,2022-12-06,T2,100,1/21/2022,Ariana,Kellicottia,0,
18,2022-12-06,T2,100,1/21/2022,Ariana,Asplanchna,0,
18,2022-12-06,T2,100,1/21/2022,Ariana,Bosmina,0,
18,2022-12-06,T2,100,1/21/2022,Ariana,Ceriodaphnia,0,
18,2022-12-06,T2,100,1/21/2022,Ariana,Daphnia,100,
18,2022-12-06,T2,100,1/21/2022,Ariana,Mosquito Larvae,6,
18,2022-12-06,T2,100,1/21/2022,Ariana,Ephipium,3,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Calanoid,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Cyclopoid,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Chironomid,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Nauplii,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Kellicottia,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Keratella,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Daphnia,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mosquito larvae,79,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mayfly,1,
2,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Calanoid,1,
2,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Cyclopoid,1,
2,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Chironomid,0,
2,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Nauplii,14,
2,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Kellicottia,0,
2,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Keratella,0,
2,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Daphnia,35,
2,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mosquito larvae,0,
2,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mayfly,0,
3,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Calanoid,0,
3,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Cyclopoid,0,
3,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Chironomid,1,
3,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Nauplii,1,
3,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Kellicottia,0,
3,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Keratella,0,
3,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Daphnia,1,
3,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mosquito larvae,18,
3,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mayfly,0,
4,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Calanoid,0,
4,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Cyclopoid,0,
4,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Chironomid,0,
4,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Nauplii,7,
4,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Kellicottia,0,
4,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Keratella,0,
4,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Daphnia,2,
4,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mosquito larvae,2,
4,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mayfly,0,
5,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Calanoid,0,
5,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Cyclopoid,2,
5,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Chironomid,0,
5,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Nauplii,2,
5,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Kellicottia,0,
5,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Keratella,0,
5,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Daphnia,0,
5,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mosquito larvae,6,
5,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mayfly,0,
6,2022-01-03,T3,100,2/10/2022,Luke Willett,Calanoid,1,
6,2022-01-03,T3,100,2/10/2022,Luke Willett,Cyclopoid,0,
6,2022-01-03,T3,100,2/10/2022,Luke Willett,Chironomid,0,
6,2022-01-03,T3,100,2/10/2022,Luke Willett,Nauplii,19,
6,2022-01-03,T3,100,2/10/2022,Luke Willett,Kellicottia,0,
6,2022-01-03,T3,100,2/10/2022,Luke Willett,Keratella,0,
6,2022-01-03,T3,100,2/10/2022,Luke Willett,Daphnia,30,
6,2022-01-03,T3,100,2/10/2022,Luke Willett,Mosquito larvae,3,
6,2022-01-03,T3,100,2/10/2022,Luke Willett,Mayfly,0,
7,2022-01-03,T3,100,2/10/2022,Luke Willett,Calanoid,0,
7,2022-01-03,T3,100,2/10/2022,Luke Willett,Cyclopoid,1,
7,2022-01-03,T3,100,2/10/2022,Luke Willett,Chironomid,0,
7,2022-01-03,T3,100,2/10/2022,Luke Willett,Nauplii,10,
7,2022-01-03,T3,100,2/10/2022,Luke Willett,Kellicottia,0,
7,2022-01-03,T3,100,2/10/2022,Luke Willett,Keratella,0,
7,2022-01-03,T3,100,2/10/2022,Luke Willett,Daphnia,13,
7,2022-01-03,T3,100,2/10/2022,Luke Willett,Mosquito larvae,11,
7,2022-01-03,T3,100,2/10/2022,Luke Willett,Mayfly,0,
8,2022-01-03,T3,100,2/10/2022,Luke Willett,Calanoid,3,
8,2022-01-03,T3,100,2/10/2022,Luke Willett,Cyclopoid,0,
8,2022-01-03,T3,100,2/10/2022,Luke Willett,Chironomid,0,
8,2022-01-03,T3,100,2/10/2022,Luke Willett,Nauplii,5,
8,2022-01-03,T3,100,2/10/2022,Luke Willett,Kellicottia,0,
8,2022-01-03,T3,100,2/10/2022,Luke Willett,Keratella,0,
8,2022-01-03,T3,100,2/10/2022,Luke Willett,Daphnia,11,
8,2022-01-03,T3,100,2/10/2022,Luke Willett,Mosquito larvae,1,
8,2022-01-03,T3,100,2/10/2022,Luke Willett,Mayfly,0,
9,2022-01-03,T3,100,2/15/2022,Luke Willett,Calanoid,0,
9,2022-01-03,T3,100,2/15/2022,Luke Willett,Cyclopoid,0,
9,2022-01-03,T3,100,2/15/2022,Luke Willett,Chironomid,0,
9,2022-01-03,T3,100,2/15/2022,Luke Willett,Nauplii,0,
9,2022-01-03,T3,100,2/15/2022,Luke Willett,Kellicottia,0,
9,2022-01-03,T3,100,2/15/2022,Luke Willett,Keratella,0,
9,2022-01-03,T3,100,2/15/2022,Luke Willett,Daphnia,0,
9,2022-01-03,T3,100,2/15/2022,Luke Willett,Mosquito larvae,4,
9,2022-01-03,T3,100,2/15/2022,Luke Willett,Mayfly,0,
10,2022-01-03,T3,100,2/14/2022,Evelyn,Calanoid,3,
10,2022-01-03,T3,100,2/14/2022,Evelyn,Cyclopoid,0,
10,2022-01-03,T3,100,2/14/2022,Evelyn,Chironomid,0,
10,2022-01-03,T3,100,2/14/2022,Evelyn,Nauplii,35,
10,2022-01-03,T3,100,2/14/2022,Evelyn,Epliphium,6,
10,2022-01-03,T3,100,2/14/2022,Evelyn,Keratella,0,
10,2022-01-03,T3,100,2/14/2022,Evelyn,Bosmina,0,
10,2022-01-03,T3,100,2/14/2022,Evelyn,Ceriodaphnia,0,
10,2022-01-03,T3,100,2/14/2022,Evelyn,Daphnia,21,
10,2022-01-03,T3,100,2/14/2022,Evelyn,Mosquito larvae,0,
11,2022-01-03,T3,100,2/14/2022,Evelyn,Calanoid,0,
11,2022-01-03,T3,100,2/14/2022,Evelyn,Cyclopoid,1,
11,2022-01-03,T3,100,2/14/2022,Evelyn,Chironomid,0,
11,2022-01-03,T3,100,2/14/2022,Evelyn,Nauplii,5,
11,2022-01-03,T3,100,2/14/2022,Evelyn,Epliphium,1,
11,2022-01-03,T3,100,2/14/2022,Evelyn,Keratella,0,
11,2022-01-03,T3,100,2/14/2022,Evelyn,Bosmina,0,
11,2022-01-03,T3,100,2/14/2022,Evelyn,Ceriodaphnia,0,
11,2022-01-03,T3,100,2/14/2022,Evelyn,Daphnia,2,
11,2022-01-03,T3,100,2/14/2022,Evelyn,Mosquito larvae,8,
12,2022-01-03,T3,100,2/15/2022,Luke Willett,Calanoid,2,
12,2022-01-03,T3,100,2/15/2022,Luke Willett,Cyclopoid,0,
12,2022-01-03,T3,100,2/15/2022,Luke Willett,Chironomid,0,
12,2022-01-03,T3,100,2/15/2022,Luke Willett,Nauplii,0,
12,2022-01-03,T3,100,2/15/2022,Luke Willett,Kellicottia,0,
12,2022-01-03,T3,100,2/15/2022,Luke Willett,Keratella,0,
12,2022-01-03,T3,100,2/15/2022,Luke Willett,Daphnia,17,
12,2022-01-03,T3,100,2/15/2022,Luke Willett,Mosquito larvae,0,
12,2022-01-03,T3,100,2/15/2022,Luke Willett,Mayfly,1,
13,2022-01-03,T3,100,2/14/2022,Evelyn,Calanoid,0,
13,2022-01-03,T3,100,2/14/2022,Evelyn,Cyclopoid,1,
13,2022-01-03,T3,100,2/14/2022,Evelyn,Chironomid,0,
13,2022-01-03,T3,100,2/14/2022,Evelyn,Nauplii,16,
13,2022-01-03,T3,100,2/14/2022,Evelyn,Epliphium,7,
13,2022-01-03,T3,100,2/14/2022,Evelyn,Mayfly larva,1,
13,2022-01-03,T3,100,2/14/2022,Evelyn,Bosmina,0,
13,2022-01-03,T3,100,2/14/2022,Evelyn,Ceriodaphnia,0,
13,2022-01-03,T3,100,2/14/2022,Evelyn,Daphnia,0,
13,2022-01-03,T3,100,2/14/2022,Evelyn,Mosquito larvae,3,
15,2022-01-03,T3,100,2/14/2022,Evelyn,Calanoid,0,
15,2022-01-03,T3,100,2/14/2022,Evelyn,Cyclopoid,0,
15,2022-01-03,T3,100,2/14/2022,Evelyn,Chironomid,0,
15,2022-01-03,T3,100,2/14/2022,Evelyn,Nauplii,30,
15,2022-01-03,T3,100,2/14/2022,Evelyn,Epliphium,6,
15,2022-01-03,T3,100,2/14/2022,Evelyn,Keratella,0,
15,2022-01-03,T3,100,2/14/2022,Evelyn,Bosmina,0,
15,2022-01-03,T3,100,2/14/2022,Evelyn,Ceriodaphnia,7,
15,2022-01-03,T3,100,2/14/2022,Evelyn,Daphnia,13,
15,2022-01-03,T3,100,2/14/2022,Evelyn,Mosquito larvae,2,
16,2022-01-03,T3,100,2/13/2022,Ariana,Calanoid,1,
16,2022-01-03,T3,100,2/13/2022,Ariana,Cyclopoid,0,
16,2022-01-03,T3,100,2/13/2022,Ariana,Nauplii,0,
16,2022-01-03,T3,100,2/13/2022,Ariana,Chironomid,0,
16,2022-01-03,T3,100,2/13/2022,Ariana,Keratella,0,
16,2022-01-03,T3,100,2/13/2022,Ariana,Kellicottia,0,
16,2022-01-03,T3,100,2/13/2022,Ariana,Asplanchna,0,
16,2022-01-03,T3,100,2/13/2022,Ariana,Bosmina,0,
16,2022-01-03,T3,100,2/13/2022,Ariana,Ceriodaphnia,0,
16,2022-01-03,T3,100,2/13/2022,Ariana,Daphnia,19,
16,2022-01-03,T3,100,2/13/2022,Ariana,Mosquito Larvae,0,
16,2022-01-03,T3,100,2/13/2022,Ariana,Ephipium,19,
18,2022-01-03,T3,100,2/14/2022,Evelyn,Calanoid,3,
18,2022-01-03,T3,100,2/14/2022,Evelyn,Cyclopoid,0,
18,2022-01-03,T3,100,2/14/2022,Evelyn,Chironomid,0,
18,2022-01-03,T3,100,2/14/2022,Evelyn,Nauplii,11,
18,2022-01-03,T3,100,2/14/2022,Evelyn,Epliphium,16,
18,2022-01-03,T3,100,2/14/2022,Evelyn,Keratella,0,
18,2022-01-03,T3,100,2/14/2022,Evelyn,Bosmina,0,
18,2022-01-03,T3,100,2/14/2022,Evelyn,Ceriodaphnia,0,
18,2022-01-03,T3,100,2/14/2022,Evelyn,Daphnia,51,
18,2022-01-03,T3,100,2/14/2022,Evelyn,Mosquito larvae,3,
19,2022-01-03,T3,100,2/14/2022,Evelyn,Calanoid,0,
19,2022-01-03,T3,100,2/14/2022,Evelyn,Cyclopoid,1,
19,2022-01-03,T3,100,2/14/2022,Evelyn,Chironomid,1,
19,2022-01-03,T3,100,2/14/2022,Evelyn,Nauplii,22,
19,2022-01-03,T3,100,2/14/2022,Evelyn,Epliphium,5,
19,2022-01-03,T3,100,2/14/2022,Evelyn,Keratella,0,
19,2022-01-03,T3,100,2/14/2022,Evelyn,Bosmina,0,
19,2022-01-03,T3,100,2/14/2022,Evelyn,Ceriodaphnia,0,
19,2022-01-03,T3,100,2/14/2022,Evelyn,Daphnia,2,
19,2022-01-03,T3,100,2/14/2022,Evelyn,Mosquito larvae,0,
20,2022-01-03,T3,100,2/12/2022,Ariana,Calanoid,0,
20,2022-01-03,T3,100,2/12/2022,Ariana,Cyclopoid,1,
20,2022-01-03,T3,100,2/12/2022,Ariana,Nauplii,0,
20,2022-01-03,T3,100,2/12/2022,Ariana,Chironomid,0,
20,2022-01-03,T3,100,2/12/2022,Ariana,Keratella,0,
20,2022-01-03,T3,100,2/12/2022,Ariana,Kellicottia,0,
20,2022-01-03,T3,100,2/12/2022,Ariana,Asplanchna,0,
20,2022-01-03,T3,100,2/12/2022,Ariana,Bosmina,0,
20,2022-01-03,T3,100,2/12/2022,Ariana,Ceriodaphnia,0,
20,2022-01-03,T3,100,2/12/2022,Ariana,Daphnia,4,
20,2022-01-03,T3,100,2/12/2022,Ariana,Mosquito Larvae,8,
20,2022-01-03,T3,100,2/12/2022,Ariana,Ephipium,2,
21,2022-01-03,T3,100,2/14/2022,Evelyn,Calanoid,0,
21,2022-01-03,T3,100,2/14/2022,Evelyn,Cyclopoid,0,
21,2022-01-03,T3,100,2/14/2022,Evelyn,Chironomid,0,
21,2022-01-03,T3,100,2/14/2022,Evelyn,Nauplii,111,
21,2022-01-03,T3,100,2/14/2022,Evelyn,Epliphium,5,
21,2022-01-03,T3,100,2/14/2022,Evelyn,Keratella,0,
21,2022-01-03,T3,100,2/14/2022,Evelyn,Bosmina,0,
21,2022-01-03,T3,100,2/14/2022,Evelyn,Ceriodaphnia,0,
21,2022-01-03,T3,100,2/14/2022,Evelyn,Daphnia,6,
21,2022-01-03,T3,100,2/14/2022,Evelyn,Mosquito larvae,0,
23,2022-01-03,T3,100,2/14/2022,Evelyn,Calanoid,0,
23,2022-01-03,T3,100,2/14/2022,Evelyn,Cyclopoid,0,
23,2022-01-03,T3,100,2/14/2022,Evelyn,Chironomid,0,
23,2022-01-03,T3,100,2/14/2022,Evelyn,Nauplii,4,
23,2022-01-03,T3,100,2/14/2022,Evelyn,Epliphium,0,
23,2022-01-03,T3,100,2/14/2022,Evelyn,Keratella,0,
23,2022-01-03,T3,100,2/14/2022,Evelyn,Bosmina,0,
23,2022-01-03,T3,100,2/14/2022,Evelyn,Ceriodaphnia,0,
23,2022-01-03,T3,100,2/14/2022,Evelyn,Daphnia,2,
23,2022-01-03,T3,100,2/14/2022,Evelyn,Mosquito larvae,0,
24,2022-01-03,T3,100,2/15/2022,Luke Willett,Calanoid,0,
24,2022-01-03,T3,100,2/15/2022,Luke Willett,Cyclopoid,0,
24,2022-01-03,T3,100,2/15/2022,Luke Willett,Chironomid,0,
24,2022-01-03,T3,100,2/15/2022,Luke Willett,Nauplii,0,
24,2022-01-03,T3,100,2/15/2022,Luke Willett,Kellicottia,0,
24,2022-01-03,T3,100,2/15/2022,Luke Willett,Keratella,0,
24,2022-01-03,T3,100,2/15/2022,Luke Willett,Daphnia,73,
24,2022-01-03,T3,100,2/15/2022,Luke Willett,Mosquito larvae,3,
24,2022-01-03,T3,100,2/15/2022,Luke Willett,Mosquito Pupae ?,1,
24,2022-01-03,T3,100,2/15/2022,Luke Willett,Mayfly,0,
25,2022-01-03,T3,100,2/13/2022,Ariana,Calanoid,0,
25,2022-01-03,T3,100,2/13/2022,Ariana,Cyclopoid,1,
25,2022-01-03,T3,100,2/13/2022,Ariana,Nauplii,0,
25,2022-01-03,T3,100,2/13/2022,Ariana,Chironomid,0,
25,2022-01-03,T3,100,2/13/2022,Ariana,Keratella,0,
25,2022-01-03,T3,100,2/13/2022,Ariana,Kellicottia,0,
25,2022-01-03,T3,100,2/13/2022,Ariana,Asplanchna,0,
25,2022-01-03,T3,100,2/13/2022,Ariana,Bosmina,0,
25,2022-01-03,T3,100,2/13/2022,Ariana,Ceriodaphnia,3,
25,2022-01-03,T3,100,2/13/2022,Ariana,Daphnia,6,
25,2022-01-03,T3,100,2/13/2022,Ariana,Mosquito Larvae,0,
25,2022-01-03,T3,100,2/13/2022,Ariana,Ephipium,4,
26,2022-01-03,T3,100,2/12/2022,Ariana,Calanoid,0,
26,2022-01-03,T3,100,2/12/2022,Ariana,Cyclopoid,1,
26,2022-01-03,T3,100,2/12/2022,Ariana,Nauplii,2,
26,2022-01-03,T3,100,2/12/2022,Ariana,Chironomid,0,
26,2022-01-03,T3,100,2/12/2022,Ariana,Keratella,0,
26,2022-01-03,T3,100,2/12/2022,Ariana,Kellicottia,0,
26,2022-01-03,T3,100,2/12/2022,Ariana,Asplanchna,0,
26,2022-01-03,T3,100,2/12/2022,Ariana,Bosmina,0,
26,2022-01-03,T3,100,2/12/2022,Ariana,Ceriodaphnia,0,
26,2022-01-03,T3,100,2/12/2022,Ariana,Daphnia,50,
26,2022-01-03,T3,100,2/12/2022,Ariana,Mosquito Larvae,5,
26,2022-01-03,T3,100,2/12/2022,Ariana,Ephipium,3,
26,2022-01-03,T3,100,2/12/2022,Ariana,Unknown 4,1,Terrestrial Bug
26,2022-01-03,T3,100,2/12/2022,Ariana,Unknown 1,1,Terrestrial Bug
26,2022-01-03,T3,100,2/12/2022,Ariana,Mayfly larva,1,
27,2022-01-03,T3,100,2/14/2022,Evelyn,Calanoid,0,
27,2022-01-03,T3,100,2/14/2022,Evelyn,Cyclopoid,0,
27,2022-01-03,T3,100,2/14/2022,Evelyn,Chironomid,0,
27,2022-01-03,T3,100,2/14/2022,Evelyn,Nauplii,3,
27,2022-01-03,T3,100,2/14/2022,Evelyn,Epliphium,3,
27,2022-01-03,T3,100,2/14/2022,Evelyn,Keratella,0,
27,2022-01-03,T3,100,2/14/2022,Evelyn,Bosmina,0,
27,2022-01-03,T3,100,2/14/2022,Evelyn,Ceriodaphnia,0,
27,2022-01-03,T3,100,2/14/2022,Evelyn,Daphnia,8,
27,2022-01-03,T3,100,2/14/2022,Evelyn,Mosquito larvae,2,
28,2022-01-03,T3,100,2/15/2022,Luke Willett,Calanoid,0,
28,2022-01-03,T3,100,2/15/2022,Luke Willett,Cyclopoid,1,
28,2022-01-03,T3,100,2/15/2022,Luke Willett,Chironomid,0,
28,2022-01-03,T3,100,2/15/2022,Luke Willett,Nauplii,0,
28,2022-01-03,T3,100,2/15/2022,Luke Willett,Kellicottia,0,
28,2022-01-03,T3,100,2/15/2022,Luke Willett,Keratella,0,
28,2022-01-03,T3,100,2/15/2022,Luke Willett,Daphnia,9,
28,2022-01-03,T3,100,2/15/2022,Luke Willett,Mosquito larvae,43,
28,2022-01-03,T3,100,2/15/2022,Luke Willett,Mayfly,0,
29,2022-01-03,T3,100,2/12/2022,Ariana,Calanoid,0,
29,2022-01-03,T3,100,2/12/2022,Ariana,Cyclopoid,0,
29,2022-01-03,T3,100,2/12/2022,Ariana,Nauplii,3,
29,2022-01-03,T3,100,2/12/2022,Ariana,Chironomid,0,
29,2022-01-03,T3,100,2/12/2022,Ariana,Keratella,0,
29,2022-01-03,T3,100,2/12/2022,Ariana,Kellicottia,0,
29,2022-01-03,T3,100,2/12/2022,Ariana,Asplanchna,0,
29,2022-01-03,T3,100,2/12/2022,Ariana,Bosmina,0,
29,2022-01-03,T3,100,2/12/2022,Ariana,Ceriodaphnia,0,
29,2022-01-03,T3,100,2/12/2022,Ariana,Daphnia,19,
29,2022-01-03,T3,100,2/12/2022,Ariana,Mosquito Larvae,3,
29,2022-01-03,T3,100,2/12/2022,Ariana,Ephipium,5,
30,2022-01-03,T3,100,2/13/2022,Ariana,Calanoid,0,
30,2022-01-03,T3,100,2/13/2022,Ariana,Cyclopoid,0,
30,2022-01-03,T3,100,2/13/2022,Ariana,Nauplii,0,
30,2022-01-03,T3,100,2/13/2022,Ariana,Chironomid,0,
30,2022-01-03,T3,100,2/13/2022,Ariana,Keratella,0,
30,2022-01-03,T3,100,2/13/2022,Ariana,Kellicottia,0,
30,2022-01-03,T3,100,2/13/2022,Ariana,Asplanchna,0,
30,2022-01-03,T3,100,2/13/2022,Ariana,Bosmina,0,
30,2022-01-03,T3,100,2/13/2022,Ariana,Ceriodaphnia,0,
30,2022-01-03,T3,100,2/13/2022,Ariana,Daphnia,2,
